position,LW
minutes,0.0606
passes_completed,-0.4486
passes,-0.4433
dribbles_completed,0.1199
dribbles,0.2178
passes_completed_short,-0.2596
passes_short,-0.1916
passes_completed_medium,-0.5225
passes_medium,-0.5051
passes_completed_long,-0.595
passes_long,-0.6219
passes_total_distance,-0.5431
passes_free_kicks,-0.6158
through_balls,-0.2865
passes_pressure,-0.187
passes_switches,-0.6529
crosses,-0.3698
corner_kicks,-0.3242
passes_intercepted,-0.456
passes_blocked,-0.2239
dispossessed,1.5802
goals,0.187
assists,-0.3472
pens_made,0.4563
pens_att,0.3272
shots_total,0.4562
shots_on_target,0.3504
sca,-0.0013
gca,-0.1042
xg,0.779
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.4371
passes_into_penalty_area,-0.163
progressive_passes,-0.3565
carry_progressive_distance,-0.1988
assisted_shots,0.0414
fouled,0.169
pens_won,-0.3681
tackles,-0.437
interceptions,-0.696
blocks,-0.5949
tackles_won,-0.5429
dribble_tackles,-0.6408
dribbles_vs,-0.5246
pressures,0.2491
pressure_regains,0.4663
clearances,-0.4154
errors,-0.5331
aerials_won,0.5624
aerials_lost,1.7339
ball_recoveries,-0.448
pens_conceded,-0.4889
fouls,0.3987
cards_yellow_red,2.2462
