position,CM
passes_completed,-0.0648
passes,-0.1374
dribbles_completed,-0.3215
dribbles,-0.2222
passes_completed_short,0.2006
passes_short,0.1172
passes_completed_medium,-0.2296
passes_medium,-0.2446
passes_completed_long,-0.3382
passes_long,-0.3688
passes_total_distance,-0.2491
passes_free_kicks,-0.5107
through_balls,0.8806
passes_pressure,0.1366
passes_switches,-0.3929
crosses,0.1282
corner_kicks,0.3202
passes_intercepted,0.2147
passes_blocked,0.4727
dispossessed,-0.0989
goals,-0.3823
assists,-0.2705
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.0741
shots_on_target,0.145
sca,0.4066
gca,0.1379
xg,0.0242
crosses_into_penalty_area,0.2747
passes_into_final_third,0.5061
passes_into_penalty_area,0.2939
progressive_passes,0.0066
carry_progressive_distance,0.1062
assisted_shots,0.3394
fouled,-0.4539
pens_won,1.3763
tackles,0.2945
interceptions,0.4439
blocks,1.2122
tackles_won,0.1618
dribble_tackles,0.0565
dribbles_vs,1.6384
pressures,0.9745
pressure_regains,0.5239
clearances,-0.3453
errors,0.7382
aerials_won,-0.5922
aerials_lost,-0.6417
ball_recoveries,0.384
pens_conceded,-0.4415
fouls,0.3865
cards_yellow_red,-0.2618
