position,GK
passes_completed,-0.5473
passes,-0.3663
dribbles_completed,-0.9448
dribbles,-1.0117
passes_completed_short,-1.565
passes_short,-1.7675
passes_completed_medium,-0.5633
passes_medium,-0.8815
passes_completed_long,2.2015
passes_long,2.8695
passes_total_distance,0.7648
passes_free_kicks,2.1879
through_balls,-0.7252
passes_pressure,-1.3048
passes_switches,-0.1579
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.4221
passes_blocked,-1.6327
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.2875
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.2079
passes_into_penalty_area,-1.219
progressive_passes,-1.7424
carry_progressive_distance,-0.9209
assisted_shots,-1.0994
fouled,-1.4834
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.0386
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7999
pressures,-2.0724
pressure_regains,-2.2692
clearances,-1.0012
errors,0.8506
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.6032
pens_conceded,1.3496
fouls,-1.7793
cards_yellow_red,-0.2618
