position,LB
minutes,7756.0
passes_completed,0.5274
passes,0.5886
dribbles_completed,0.1901
dribbles,0.069
passes_completed_short,0.4329
passes_short,0.3964
passes_completed_medium,0.7156
passes_medium,0.7963
passes_completed_long,-0.0577
passes_long,0.1705
passes_total_distance,0.4352
passes_free_kicks,0.1829
through_balls,-0.221
passes_pressure,0.1696
passes_switches,-0.4253
crosses,0.9027
corner_kicks,-0.5457
passes_intercepted,-0.1169
passes_blocked,0.3029
dispossessed,-0.6795
goals,-0.6575
assists,-0.3062
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8946
shots_on_target,-0.773
sca,-0.361
gca,-0.3392
xg,-0.7661
crosses_into_penalty_area,0.9142
passes_into_final_third,0.1658
passes_into_penalty_area,0.525
progressive_passes,0.2919
carry_progressive_distance,0.628
assisted_shots,-0.1623
fouled,0.2631
pens_won,0.807
tackles,0.6269
interceptions,0.2308
blocks,0.7318
tackles_won,0.132
dribble_tackles,1.0513
dribbles_vs,0.1695
pressures,-0.7824
pressure_regains,-0.6171
clearances,0.6825
errors,0.1108
aerials_won,-0.4364
aerials_lost,-0.3874
ball_recoveries,0.1405
pens_conceded,0.0
fouls,-0.4662
cards_yellow_red,-0.1907
