position,RB
passes_completed,0.7483
passes,0.6583
dribbles_completed,0.5599
dribbles,0.4147
passes_completed_short,0.8421
passes_short,0.6842
passes_completed_medium,0.734
passes_medium,0.7532
passes_completed_long,0.1035
passes_long,0.0431
passes_total_distance,0.6767
passes_free_kicks,0.55
through_balls,-0.632
passes_pressure,-0.2229
passes_switches,1.2647
crosses,-0.0369
corner_kicks,-0.499
passes_intercepted,-0.7216
passes_blocked,0.0798
dispossessed,0.0931
goals,-0.3767
assists,-0.2856
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.568
shots_on_target,-0.2865
sca,-0.2048
gca,-0.2018
xg,-0.5863
crosses_into_penalty_area,0.8628
passes_into_final_third,-0.1044
passes_into_penalty_area,0.0182
progressive_passes,-0.1949
carry_progressive_distance,-0.0139
assisted_shots,-0.6994
fouled,0.7078
pens_won,2.5779
tackles,0.4682
interceptions,-0.2443
blocks,-0.3515
tackles_won,0.5996
dribble_tackles,0.1661
dribbles_vs,-0.4769
pressures,-0.8323
pressure_regains,-0.4293
clearances,0.1516
errors,0.8941
aerials_won,-0.6492
aerials_lost,-0.6353
ball_recoveries,0.0868
pens_conceded,-0.3182
fouls,0.7996
cards_yellow_red,4.9264
