position,AM
minutes,2255.0
passes_completed,-0.2103
passes,-0.3692
dribbles_completed,2.0569
dribbles,1.6794
passes_completed_short,0.3477
passes_short,0.3367
passes_completed_medium,-0.5426
passes_medium,-0.5905
passes_completed_long,-0.4991
passes_long,-0.831
passes_total_distance,-0.4115
passes_free_kicks,-0.4098
through_balls,0.2164
passes_pressure,-0.1063
passes_switches,-0.4115
crosses,-0.2471
corner_kicks,-0.3672
passes_intercepted,0.3876
passes_blocked,-0.4088
dispossessed,1.9276
goals,-0.2665
assists,0.1887
pens_made,0.7073
pens_att,0.5222
shots_total,-0.6614
shots_on_target,-0.6376
sca,0.9109
gca,0.5877
xg,-0.1169
crosses_into_penalty_area,0.561
passes_into_final_third,0.0614
passes_into_penalty_area,1.3137
progressive_passes,0.9091
carry_progressive_distance,1.4691
assisted_shots,1.1266
fouled,2.5417
pens_won,-0.2937
tackles,-1.0717
interceptions,-0.3022
blocks,-0.8455
tackles_won,-0.7895
dribble_tackles,-1.1208
dribbles_vs,-0.8464
pressures,0.1179
pressure_regains,0.3017
clearances,-0.8954
errors,-0.376
aerials_won,-0.6953
aerials_lost,-0.6229
ball_recoveries,-0.1809
pens_conceded,-0.3183
fouls,-0.7521
cards_yellow_red,-0.1907
