position,AM
minutes,1.5978
passes_completed,1.4727
passes,1.5227
dribbles_completed,2.5369
dribbles,2.2128
passes_completed_short,1.3492
passes_short,1.4034
passes_completed_medium,1.3022
passes_medium,1.4071
passes_completed_long,1.6678
passes_long,1.2982
passes_total_distance,1.5072
passes_free_kicks,0.0481
through_balls,4.4104
passes_pressure,1.8163
passes_switches,2.193
crosses,2.0338
corner_kicks,0.1423
passes_intercepted,1.53
passes_blocked,2.1433
dispossessed,2.7339
goals,1.6369
assists,3.8088
pens_made,-0.2258
pens_att,-0.2444
shots_total,3.181
shots_on_target,2.0517
sca,3.0233
gca,2.9463
xg,0.9526
crosses_into_penalty_area,2.2475
passes_into_final_third,2.1037
passes_into_penalty_area,3.1599
progressive_passes,2.2149
carry_progressive_distance,1.6278
assisted_shots,3.1536
fouled,1.9467
pens_won,-0.3681
tackles,1.5022
interceptions,0.2656
blocks,0.6603
tackles_won,1.8697
dribble_tackles,0.6961
dribbles_vs,1.0393
pressures,1.6986
pressure_regains,1.644
clearances,-0.0047
errors,0.2502
aerials_won,0.0814
aerials_lost,0.5488
ball_recoveries,1.5581
pens_conceded,-0.4889
fouls,1.6083
cards_yellow_red,2.2462
