position,DM
passes_completed,0.0012
passes,-0.134
dribbles_completed,-0.0154
dribbles,-0.2655
passes_completed_short,0.21
passes_short,0.2045
passes_completed_medium,0.0679
passes_medium,0.0002
passes_completed_long,-0.6021
passes_long,-0.7188
passes_total_distance,-0.2371
passes_free_kicks,-0.7174
through_balls,-0.7252
passes_pressure,0.569
passes_switches,-0.9946
crosses,-0.7691
corner_kicks,-0.4808
passes_intercepted,-0.46
passes_blocked,-0.2762
dispossessed,-0.327
goals,-0.7415
assists,-0.1077
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.702
shots_on_target,-0.6276
sca,-0.5687
gca,0.081
xg,-0.748
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.103
passes_into_penalty_area,-0.2581
progressive_passes,-0.1408
carry_progressive_distance,-0.9446
assisted_shots,-0.525
fouled,-0.436
pens_won,-0.3695
tackles,1.4098
interceptions,1.5666
blocks,1.5084
tackles_won,1.8926
dribble_tackles,0.4691
dribbles_vs,1.2176
pressures,0.3794
pressure_regains,0.8972
clearances,0.2766
errors,-0.5457
aerials_won,-0.0734
aerials_lost,0.0276
ball_recoveries,0.8201
pens_conceded,-0.4415
fouls,-0.0268
cards_yellow_red,-0.2618
