position,WB
minutes,328.0
passes_completed,0.0399
passes,0.1988
dribbles_completed,-0.0326
dribbles,0.2197
passes_completed_short,0.2155
passes_short,0.177
passes_completed_medium,-0.0751
passes_medium,0.2615
passes_completed_long,0.0485
passes_long,-0.0218
passes_total_distance,-0.0716
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.4712
passes_switches,-0.513
crosses,0.6746
corner_kicks,-0.5567
passes_intercepted,0.0719
passes_blocked,1.7396
dispossessed,0.7588
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.046
shots_on_target,-1.029
sca,-0.7883
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,0.1198
passes_into_final_third,-0.2811
passes_into_penalty_area,0.4086
progressive_passes,0.4038
carry_progressive_distance,0.3438
assisted_shots,-0.2134
fouled,-1.2951
pens_won,-0.2937
tackles,0.3044
interceptions,-1.6376
blocks,-0.1944
tackles_won,0.5629
dribble_tackles,0.7421
dribbles_vs,0.2858
pressures,0.0656
pressure_regains,-0.373
clearances,0.1411
errors,-0.376
aerials_won,-0.0325
aerials_lost,0.0977
ball_recoveries,1.7396
pens_conceded,-0.3183
fouls,1.5104
cards_yellow_red,-0.1907
