position,RB
passes_completed,1.5316
passes,1.538
dribbles_completed,0.2463
dribbles,0.0436
passes_completed_short,1.5424
passes_short,1.5293
passes_completed_medium,1.2084
passes_medium,1.3533
passes_completed_long,0.7772
passes_long,0.274
passes_total_distance,1.3144
passes_free_kicks,0.2649
through_balls,-0.2374
passes_pressure,1.5019
passes_switches,0.0365
crosses,-0.2753
corner_kicks,-0.4808
passes_intercepted,-0.0979
passes_blocked,0.204
dispossessed,-0.6437
goals,-0.4142
assists,0.7739
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.638
shots_on_target,-0.7292
sca,-0.4991
gca,1.1253
xg,-0.5957
crosses_into_penalty_area,-0.634
passes_into_final_third,1.1313
passes_into_penalty_area,-1.0467
progressive_passes,0.9327
carry_progressive_distance,0.5726
assisted_shots,-0.5061
fouled,-0.3501
pens_won,-0.3695
tackles,1.1765
interceptions,-0.045
blocks,0.6989
tackles_won,1.1246
dribble_tackles,2.0085
dribbles_vs,1.1624
pressures,-0.1908
pressure_regains,0.194
clearances,0.2458
errors,1.7943
aerials_won,0.788
aerials_lost,-0.0578
ball_recoveries,1.8103
pens_conceded,2.56
fouls,0.9933
cards_yellow_red,-0.2618
