position,GK
passes_completed,-0.2833
passes,0.051
dribbles_completed,-1.1537
dribbles,-1.1163
passes_completed_short,-1.5746
passes_short,-1.7763
passes_completed_medium,-0.0888
passes_medium,-0.4097
passes_completed_long,2.3324
passes_long,3.3735
passes_total_distance,0.9352
passes_free_kicks,1.9774
through_balls,-0.7252
passes_pressure,-0.3454
passes_switches,-0.2315
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.5191
passes_blocked,-1.5541
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.437
gca,-0.9084
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3866
passes_into_penalty_area,-1.219
progressive_passes,-1.7444
carry_progressive_distance,-1.1042
assisted_shots,-1.2854
fouled,-1.3359
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7678
pressures,-2.1031
pressure_regains,-2.2538
clearances,-1.0176
errors,0.1136
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.3676
pens_conceded,0.4043
fouls,-1.8255
cards_yellow_red,-0.2618
