position,AM
passes_completed,0.0046
passes,0.1242
dribbles_completed,-0.1466
dribbles,-0.3243
passes_completed_short,-0.255
passes_short,-0.3078
passes_completed_medium,0.0316
passes_medium,-0.1105
passes_completed_long,0.545
passes_long,1.0452
passes_total_distance,0.1322
passes_free_kicks,2.2614
through_balls,-0.632
passes_pressure,0.1318
passes_switches,2.0118
crosses,-0.8076
corner_kicks,2.6508
passes_intercepted,0.4723
passes_blocked,1.0365
dispossessed,0.385
goals,0.4154
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.134
shots_on_target,-0.0542
sca,1.5456
gca,0.7584
xg,-0.034
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.5668
passes_into_penalty_area,-0.0642
progressive_passes,-0.1469
carry_progressive_distance,-0.1694
assisted_shots,1.7448
fouled,-0.5908
pens_won,-0.2935
tackles,-0.7922
interceptions,0.8566
blocks,0.4616
tackles_won,-0.7929
dribble_tackles,-0.3847
dribbles_vs,-1.0371
pressures,0.9467
pressure_regains,-0.5451
clearances,-0.7758
errors,-0.3758
aerials_won,-0.3366
aerials_lost,0.3247
ball_recoveries,0.0839
pens_conceded,-0.3182
fouls,-0.1128
cards_yellow_red,-0.1906
