position,RW
passes_completed,-0.1048
passes,-0.1952
dribbles_completed,-0.6686
dribbles,-0.6791
passes_completed_short,0.0503
passes_short,0.1453
passes_completed_medium,-0.0833
passes_medium,-0.0524
passes_completed_long,-0.4643
passes_long,-0.6776
passes_total_distance,-0.2814
passes_free_kicks,0.0317
through_balls,-0.0491
passes_pressure,0.109
passes_switches,-0.7543
crosses,-0.7106
corner_kicks,-0.0139
passes_intercepted,-0.2919
passes_blocked,-0.6949
dispossessed,-0.5239
goals,-0.2879
assists,1.4095
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.4017
shots_on_target,-0.3615
sca,-0.0057
gca,0.2641
xg,-0.1972
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.4137
passes_into_penalty_area,-0.3233
progressive_passes,-0.3171
carry_progressive_distance,-1.0438
assisted_shots,0.1187
fouled,0.0249
pens_won,-0.3695
tackles,0.4565
interceptions,1.1921
blocks,0.1831
tackles_won,0.4835
dribble_tackles,-0.4099
dribbles_vs,-0.8524
pressures,0.789
pressure_regains,0.3291
clearances,-0.0743
errors,1.0758
aerials_won,1.1884
aerials_lost,0.2096
ball_recoveries,0.2263
pens_conceded,-0.4415
fouls,1.7415
cards_yellow_red,-0.2618
