position,DM
minutes,998.0
passes_completed,1.247
passes,1.3523
dribbles_completed,2.6341
dribbles,2.0923
passes_completed_short,2.2394
passes_short,2.439
passes_completed_medium,0.4267
passes_medium,0.5514
passes_completed_long,0.0263
passes_long,-0.1848
passes_total_distance,0.579
passes_free_kicks,0.1484
through_balls,1.2852
passes_pressure,2.13
passes_switches,-1.0084
crosses,-0.764
corner_kicks,-0.4711
passes_intercepted,1.3132
passes_blocked,1.1624
dispossessed,1.1366
goals,0.3097
assists,0.6749
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.95
shots_on_target,-0.1447
sca,1.1007
gca,0.5945
xg,-0.1784
crosses_into_penalty_area,0.1062
passes_into_final_third,1.0821
passes_into_penalty_area,0.9487
progressive_passes,1.9301
carry_progressive_distance,2.4979
assisted_shots,0.1586
fouled,1.625
pens_won,-0.2937
tackles,1.2333
interceptions,0.8139
blocks,-0.9336
tackles_won,1.3178
dribble_tackles,-0.2438
dribbles_vs,0.7843
pressures,1.2027
pressure_regains,1.6044
clearances,-0.4182
errors,-0.376
aerials_won,-0.8649
aerials_lost,-0.2971
ball_recoveries,2.7903
pens_conceded,-0.3183
fouls,1.8988
cards_yellow_red,-0.1907
