position,CM
minutes,-0.5171
passes_completed,-0.5725
passes,-0.6076
dribbles_completed,-0.4844
dribbles,-0.5284
passes_completed_short,-0.5498
passes_short,-0.5246
passes_completed_medium,-0.5134
passes_medium,-0.5375
passes_completed_long,-0.567
passes_long,-0.6163
passes_total_distance,-0.579
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.5289
passes_switches,-0.5799
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.2574
passes_blocked,-0.6225
dispossessed,-0.4148
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2299
shots_on_target,-0.4744
sca,-0.5925
gca,-0.525
xg,-0.3207
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3626
passes_into_penalty_area,-0.5898
progressive_passes,-0.495
carry_progressive_distance,-0.706
assisted_shots,-0.5645
fouled,-0.3897
pens_won,-0.3681
tackles,-0.2111
interceptions,-0.1974
blocks,-0.3184
tackles_won,-0.0133
dribble_tackles,-0.3734
dribbles_vs,-0.2004
pressures,0.1886
pressure_regains,-0.1818
clearances,-0.5283
errors,1.0334
aerials_won,-0.4922
aerials_lost,-0.4492
ball_recoveries,-0.4405
pens_conceded,0.7569
fouls,0.3719
cards_yellow_red,-0.3235
