position,RM
minutes,1083.0
passes_completed,-1.0104
passes,-1.1007
dribbles_completed,2.1467
dribbles,2.2226
passes_completed_short,-0.7663
passes_short,-0.6999
passes_completed_medium,-0.995
passes_medium,-0.9767
passes_completed_long,-0.7266
passes_long,-0.9482
passes_total_distance,-0.9705
passes_free_kicks,-0.8259
through_balls,-0.6322
passes_pressure,-0.2261
passes_switches,-0.2376
crosses,0.7833
corner_kicks,-0.4778
passes_intercepted,0.2851
passes_blocked,-0.167
dispossessed,0.8423
goals,1.1812
assists,-0.7714
pens_made,1.7345
pens_att,1.3807
shots_total,0.4195
shots_on_target,0.8044
sca,0.2086
gca,-0.2709
xg,0.5419
crosses_into_penalty_area,0.619
passes_into_final_third,-0.3022
passes_into_penalty_area,0.3816
progressive_passes,-0.354
carry_progressive_distance,0.2509
assisted_shots,0.156
fouled,-0.4304
pens_won,-0.2937
tackles,-1.3791
interceptions,-1.1163
blocks,-0.261
tackles_won,-0.9644
dribble_tackles,-0.9977
dribbles_vs,-0.9955
pressures,-0.6969
pressure_regains,-0.6035
clearances,-0.9655
errors,-0.376
aerials_won,-0.3844
aerials_lost,-0.6371
ball_recoveries,-0.7478
pens_conceded,-0.3183
fouls,1.0508
cards_yellow_red,-0.1907
