position,CM
minutes,-0.1085
passes_completed,0.1368
passes,0.1679
dribbles_completed,-1.0344
dribbles,-1.0541
passes_completed_short,0.4523
passes_short,0.5809
passes_completed_medium,0.0428
passes_medium,0.1313
passes_completed_long,-0.494
passes_long,-0.495
passes_total_distance,-0.0986
passes_free_kicks,0.4589
through_balls,-0.632
passes_pressure,-0.066
passes_switches,-0.1846
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,0.6431
passes_blocked,-0.5824
dispossessed,-0.6333
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9377
shots_on_target,-0.721
sca,-1.1689
gca,-1.0099
xg,-0.8006
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.22
passes_into_penalty_area,-1.2093
progressive_passes,-0.0872
carry_progressive_distance,-1.3359
assisted_shots,-1.305
fouled,0.9634
pens_won,-0.2935
tackles,-0.3346
interceptions,0.331
blocks,-0.2791
tackles_won,0.2489
dribble_tackles,0.2242
dribbles_vs,-0.1277
pressures,-0.0279
pressure_regains,-0.3812
clearances,-0.2595
errors,-0.3758
aerials_won,0.0631
aerials_lost,-0.0887
ball_recoveries,2.2987
pens_conceded,1.403
fouls,0.9026
cards_yellow_red,-0.1906
