position,DM
passes_completed,0.2341
passes,0.0496
dribbles_completed,0.1329
dribbles,0.1926
passes_completed_short,0.1195
passes_short,0.0409
passes_completed_medium,0.1337
passes_medium,0.0554
passes_completed_long,0.3472
passes_long,-0.1052
passes_total_distance,0.2363
passes_free_kicks,0.5839
through_balls,1.7789
passes_pressure,0.0674
passes_switches,-0.1797
crosses,-0.8549
corner_kicks,-0.5565
passes_intercepted,-0.2622
passes_blocked,-0.3749
dispossessed,0.1255
goals,0.5761
assists,0.1381
pens_made,-0.2418
pens_att,-0.271
shots_total,1.4189
shots_on_target,1.473
sca,0.8969
gca,0.5034
xg,-0.1576
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.3896
passes_into_penalty_area,1.1752
progressive_passes,1.3582
carry_progressive_distance,0.4477
assisted_shots,0.8849
fouled,1.2465
pens_won,-0.2935
tackles,0.8501
interceptions,0.2599
blocks,0.3235
tackles_won,1.1387
dribble_tackles,0.9649
dribbles_vs,1.6277
pressures,0.5221
pressure_regains,0.6791
clearances,-0.742
errors,-0.3758
aerials_won,-0.452
aerials_lost,-0.7382
ball_recoveries,0.5952
pens_conceded,-0.3182
fouls,0.7106
cards_yellow_red,-0.1906
