position,RB
minutes,2707.0
passes_completed,0.4783
passes,0.5761
dribbles_completed,-0.5095
dribbles,-0.4564
passes_completed_short,0.1497
passes_short,0.0752
passes_completed_medium,0.5512
passes_medium,0.6267
passes_completed_long,0.6362
passes_long,0.8862
passes_total_distance,0.6282
passes_free_kicks,0.1941
through_balls,-0.1609
passes_pressure,-1.1079
passes_switches,0.5283
crosses,1.6612
corner_kicks,-0.5251
passes_intercepted,0.87
passes_blocked,-0.1667
dispossessed,-0.7
goals,-0.5335
assists,-0.2382
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0198
shots_on_target,-0.7845
sca,-0.0337
gca,-0.2708
xg,-0.8433
crosses_into_penalty_area,3.7357
passes_into_final_third,0.2279
passes_into_penalty_area,1.4479
progressive_passes,0.6693
carry_progressive_distance,-0.0378
assisted_shots,0.4189
fouled,0.4461
pens_won,-0.2937
tackles,-0.0015
interceptions,0.3786
blocks,0.7848
tackles_won,0.1405
dribble_tackles,0.3231
dribbles_vs,-0.409
pressures,-1.1477
pressure_regains,-0.8213
clearances,0.5661
errors,0.3214
aerials_won,-0.401
aerials_lost,-0.5333
ball_recoveries,0.3363
pens_conceded,-0.3183
fouls,-0.5372
cards_yellow_red,1.2142
