position,RB
passes_completed,0.3854
passes,0.5345
dribbles_completed,-0.4037
dribbles,-0.2438
passes_completed_short,0.607
passes_short,0.6141
passes_completed_medium,0.4036
passes_medium,0.5671
passes_completed_long,-0.4307
passes_long,-0.1607
passes_total_distance,0.1293
passes_free_kicks,-0.0231
through_balls,-0.4792
passes_pressure,-0.0975
passes_switches,-0.2897
crosses,1.1147
corner_kicks,-0.41
passes_intercepted,0.2374
passes_blocked,0.8549
dispossessed,-0.29
goals,-0.5764
assists,-0.3193
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.841
shots_on_target,-0.7595
sca,-0.2944
gca,-0.0284
xg,-0.7759
crosses_into_penalty_area,1.7675
passes_into_final_third,-0.1657
passes_into_penalty_area,0.6058
progressive_passes,0.1202
carry_progressive_distance,0.1624
assisted_shots,-0.3031
fouled,1.5811
pens_won,-0.3695
tackles,0.6347
interceptions,0.5645
blocks,0.3393
tackles_won,0.3582
dribble_tackles,1.1256
dribbles_vs,0.6847
pressures,-0.4672
pressure_regains,-0.3994
clearances,0.5788
errors,-0.5457
aerials_won,0.4329
aerials_lost,-0.3232
ball_recoveries,0.1934
pens_conceded,0.3152
fouls,0.2963
cards_yellow_red,0.4353
