position,CB
passes_completed,-0.3739
passes,-0.4366
dribbles_completed,-1.2419
dribbles,-1.146
passes_completed_short,-1.1672
passes_short,-1.2748
passes_completed_medium,0.1538
passes_medium,0.1801
passes_completed_long,0.4555
passes_long,0.2007
passes_total_distance,0.0188
passes_free_kicks,0.4479
through_balls,-0.632
passes_pressure,-0.7278
passes_switches,0.1305
crosses,-0.9887
corner_kicks,-0.5565
passes_intercepted,-0.1887
passes_blocked,0.4729
dispossessed,-1.0116
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2078
shots_on_target,-0.5924
sca,-0.9563
gca,-1.0099
xg,-0.7629
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.3172
passes_into_penalty_area,-1.3074
progressive_passes,-0.8032
carry_progressive_distance,-0.4515
assisted_shots,-1.3951
fouled,0.0181
pens_won,-0.2935
tackles,0.3483
interceptions,-0.1487
blocks,0.1671
tackles_won,0.3424
dribble_tackles,1.3898
dribbles_vs,1.1661
pressures,-1.3106
pressure_regains,-1.4916
clearances,1.6635
errors,-0.3758
aerials_won,0.6542
aerials_lost,-0.9575
ball_recoveries,0.7373
pens_conceded,-0.3182
fouls,-1.1795
cards_yellow_red,-0.1906
