position,RB
passes_completed,0.3357
passes,0.5779
dribbles_completed,-0.3137
dribbles,-0.4307
passes_completed_short,0.603
passes_short,0.7138
passes_completed_medium,0.2696
passes_medium,0.4878
passes_completed_long,-0.2203
passes_long,0.2285
passes_total_distance,0.1815
passes_free_kicks,-0.5934
through_balls,-0.2204
passes_pressure,0.169
passes_switches,-0.2434
crosses,1.5948
corner_kicks,-0.4876
passes_intercepted,0.7635
passes_blocked,1.2508
dispossessed,-0.4449
goals,-0.7238
assists,-0.3054
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8753
shots_on_target,-0.7794
sca,-0.2531
gca,-0.4286
xg,-0.7969
crosses_into_penalty_area,1.6146
passes_into_final_third,0.1183
passes_into_penalty_area,0.7134
progressive_passes,0.5294
carry_progressive_distance,0.2797
assisted_shots,-0.1439
fouled,-0.7037
pens_won,-0.2935
tackles,-0.1124
interceptions,0.64
blocks,0.7081
tackles_won,-0.2361
dribble_tackles,0.216
dribbles_vs,0.1108
pressures,-0.656
pressure_regains,-0.4917
clearances,0.034
errors,-0.0713
aerials_won,-0.5961
aerials_lost,-0.754
ball_recoveries,0.4438
pens_conceded,0.0801
fouls,-0.3275
cards_yellow_red,-0.1906
