position,LM
minutes,1807.0
passes_completed,-1.1015
passes,-1.3116
dribbles_completed,0.2398
dribbles,0.2509
passes_completed_short,-0.6474
passes_short,-0.683
passes_completed_medium,-1.0743
passes_medium,-1.2342
passes_completed_long,-1.3209
passes_long,-1.4937
passes_total_distance,-1.2504
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.9231
passes_switches,-1.128
crosses,-0.4787
corner_kicks,-0.5567
passes_intercepted,-0.1065
passes_blocked,-0.6293
dispossessed,-0.0058
goals,0.1324
assists,0.4268
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.1364
shots_on_target,0.6803
sca,0.0584
gca,0.5408
xg,0.4329
crosses_into_penalty_area,-0.3222
passes_into_final_third,-1.1993
passes_into_penalty_area,-0.529
progressive_passes,-0.9732
carry_progressive_distance,0.2304
assisted_shots,-0.3226
fouled,-0.8582
pens_won,2.0685
tackles,-0.1416
interceptions,-0.3878
blocks,-0.5504
tackles_won,-0.2686
dribble_tackles,-0.5146
dribbles_vs,-0.9771
pressures,-0.5766
pressure_regains,-1.0637
clearances,-0.5656
errors,-0.376
aerials_won,-0.8866
aerials_lost,-0.2928
ball_recoveries,-0.2907
pens_conceded,-0.3183
fouls,-1.1576
cards_yellow_red,-0.1907
