position,RW
minutes,510.0
passes_completed,0.4931
passes,0.8313
dribbles_completed,1.4807
dribbles,1.9601
passes_completed_short,0.7465
passes_short,0.936
passes_completed_medium,0.1358
passes_medium,0.2081
passes_completed_long,0.3749
passes_long,0.9012
passes_total_distance,0.3406
passes_free_kicks,2.1013
through_balls,1.8691
passes_pressure,1.3163
passes_switches,1.0626
crosses,1.6296
corner_kicks,2.2911
passes_intercepted,0.6243
passes_blocked,0.9683
dispossessed,1.7806
goals,0.2874
assists,0.6437
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7143
shots_on_target,-0.1638
sca,3.3305
gca,0.5599
xg,0.1232
crosses_into_penalty_area,2.8945
passes_into_final_third,0.645
passes_into_penalty_area,2.28
progressive_passes,1.4481
carry_progressive_distance,2.1787
assisted_shots,3.6736
fouled,-0.4734
pens_won,-0.2937
tackles,-0.2981
interceptions,-0.5305
blocks,-1.7965
tackles_won,0.6325
dribble_tackles,-0.0359
dribbles_vs,-0.5202
pressures,-0.051
pressure_regains,-0.3461
clearances,-0.6967
errors,-0.376
aerials_won,-0.9596
aerials_lost,-0.0443
ball_recoveries,0.2563
pens_conceded,-0.3183
fouls,-0.0442
cards_yellow_red,-0.1907
