position,RM
passes_completed,-0.4916
passes,-0.3006
dribbles_completed,-0.6125
dribbles,-0.1708
passes_completed_short,0.0954
passes_short,0.0453
passes_completed_medium,-0.705
passes_medium,-0.5069
passes_completed_long,-0.8145
passes_long,-0.5766
passes_total_distance,-0.6861
passes_free_kicks,-0.797
through_balls,0.0425
passes_pressure,-0.9197
passes_switches,-0.9864
crosses,1.0624
corner_kicks,-0.4661
passes_intercepted,0.3739
passes_blocked,2.0251
dispossessed,-0.1219
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9332
shots_on_target,-0.7953
sca,-0.1342
gca,-0.5865
xg,-0.6856
crosses_into_penalty_area,0.4961
passes_into_final_third,-0.8676
passes_into_penalty_area,-0.5632
progressive_passes,-0.4107
carry_progressive_distance,0.2612
assisted_shots,-0.4383
fouled,0.1355
pens_won,-0.2935
tackles,0.5099
interceptions,0.3531
blocks,-0.4053
tackles_won,0.8272
dribble_tackles,0.8309
dribbles_vs,0.4899
pressures,0.4774
pressure_regains,0.2301
clearances,-0.0982
errors,-0.3758
aerials_won,-0.7536
aerials_lost,-0.5362
ball_recoveries,-0.2525
pens_conceded,-0.3182
fouls,1.501
cards_yellow_red,-0.1906
