position,CB
passes_completed,1.1541
passes,0.8247
dribbles_completed,-1.0267
dribbles,-0.9849
passes_completed_short,-0.0232
passes_short,-0.2096
passes_completed_medium,2.18
passes_medium,1.98
passes_completed_long,-0.0542
passes_long,-0.2857
passes_total_distance,1.1125
passes_free_kicks,0.5518
through_balls,-0.7252
passes_pressure,-0.6023
passes_switches,-0.6565
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.1857
passes_blocked,-1.2376
dispossessed,-1.1317
goals,0.327
assists,-0.2755
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.7001
shots_on_target,-0.4258
sca,-1.2601
gca,-0.765
xg,-0.3766
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.0818
passes_into_penalty_area,-0.9377
progressive_passes,-0.041
carry_progressive_distance,-0.0244
assisted_shots,-1.1158
fouled,-1.1236
pens_won,-0.3695
tackles,1.1334
interceptions,0.315
blocks,0.0812
tackles_won,0.9989
dribble_tackles,-0.4106
dribbles_vs,-0.87
pressures,-0.8822
pressure_regains,-0.7205
clearances,2.2035
errors,0.7275
aerials_won,2.6568
aerials_lost,-0.2506
ball_recoveries,0.1649
pens_conceded,2.8247
fouls,0.6869
cards_yellow_red,-0.2618
