position,RM
minutes,2556.0
passes_completed,-1.0533
passes,-0.9173
dribbles_completed,-0.1169
dribbles,-0.2416
passes_completed_short,-0.9627
passes_short,-0.8773
passes_completed_medium,-1.026
passes_medium,-1.0699
passes_completed_long,-0.3543
passes_long,0.0623
passes_total_distance,-0.8941
passes_free_kicks,0.2244
through_balls,-0.3826
passes_pressure,-0.1067
passes_switches,0.906
crosses,1.4198
corner_kicks,1.0477
passes_intercepted,-0.7022
passes_blocked,-0.1691
dispossessed,0.4979
goals,-0.1186
assists,0.0757
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3004
shots_on_target,0.2657
sca,0.8344
gca,-0.2271
xg,-0.0057
crosses_into_penalty_area,2.1384
passes_into_final_third,-1.0007
passes_into_penalty_area,0.4543
progressive_passes,-0.727
carry_progressive_distance,-0.2956
assisted_shots,1.3353
fouled,-0.381
pens_won,-0.2937
tackles,-0.7189
interceptions,0.4977
blocks,0.5273
tackles_won,-0.6664
dribble_tackles,-0.0392
dribbles_vs,0.0974
pressures,0.4385
pressure_regains,0.064
clearances,-0.1462
errors,-0.376
aerials_won,-0.1448
aerials_lost,0.0259
ball_recoveries,-0.3027
pens_conceded,-0.3183
fouls,-0.8473
cards_yellow_red,-0.1907
