position,AM
minutes,-0.6273
passes_completed,-0.5443
passes,-0.4337
dribbles_completed,0.0968
dribbles,0.5843
passes_completed_short,-0.1784
passes_short,-0.1361
passes_completed_medium,-0.8713
passes_medium,-0.7521
passes_completed_long,-0.3849
passes_long,-0.3681
passes_total_distance,-0.6867
passes_free_kicks,-0.8425
through_balls,-0.632
passes_pressure,1.4605
passes_switches,-0.0932
crosses,-0.5094
corner_kicks,0.3083
passes_intercepted,0.2783
passes_blocked,0.7948
dispossessed,-0.0398
goals,0.1464
assists,-0.7711
pens_made,3.369
pens_att,2.7469
shots_total,1.3905
shots_on_target,0.0879
sca,0.9078
gca,-0.3345
xg,1.1818
crosses_into_penalty_area,-0.3134
passes_into_final_third,-0.23
passes_into_penalty_area,0.1172
progressive_passes,-0.1114
carry_progressive_distance,0.4764
assisted_shots,1.0035
fouled,0.3867
pens_won,-0.2935
tackles,-0.1713
interceptions,0.2679
blocks,-1.8728
tackles_won,0.0229
dribble_tackles,-0.6332
dribbles_vs,-0.5437
pressures,0.7643
pressure_regains,0.7938
clearances,-0.3752
errors,-0.3758
aerials_won,-0.3727
aerials_lost,2.7741
ball_recoveries,-0.4125
pens_conceded,-0.3182
fouls,0.4148
cards_yellow_red,-0.1906
