position,AM
passes_completed,-0.2551
passes,0.5017
dribbles_completed,-0.0075
dribbles,0.1301
passes_completed_short,-0.1581
passes_short,0.0393
passes_completed_medium,-0.3339
passes_medium,-0.0389
passes_completed_long,0.0971
passes_long,1.1532
passes_total_distance,-0.173
passes_free_kicks,0.5892
through_balls,-0.0405
passes_pressure,0.4783
passes_switches,1.7986
crosses,2.8118
corner_kicks,3.4593
passes_intercepted,-0.2718
passes_blocked,4.2024
dispossessed,-0.864
goals,-0.2821
assists,2.9793
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.3859
shots_on_target,0.2799
sca,0.6461
gca,1.6243
xg,-0.392
crosses_into_penalty_area,2.0061
passes_into_final_third,0.2134
passes_into_penalty_area,1.1998
progressive_passes,1.012
carry_progressive_distance,-0.2352
assisted_shots,1.6677
fouled,-0.996
pens_won,-0.3695
tackles,0.0118
interceptions,0.8664
blocks,0.314
tackles_won,-0.4052
dribble_tackles,-0.2987
dribbles_vs,0.0391
pressures,-0.1302
pressure_regains,-0.6175
clearances,-0.6296
errors,-0.5457
aerials_won,-1.0682
aerials_lost,-0.7939
ball_recoveries,0.0076
pens_conceded,-0.4415
fouls,-0.6317
cards_yellow_red,-0.2618
