position,CM
passes_completed,0.9292
passes,0.9556
dribbles_completed,0.3146
dribbles,0.0945
passes_completed_short,0.9982
passes_short,0.9392
passes_completed_medium,0.4045
passes_medium,0.4415
passes_completed_long,0.9345
passes_long,0.5387
passes_total_distance,0.9463
passes_free_kicks,-0.5456
through_balls,2.0652
passes_pressure,0.3849
passes_switches,3.2655
crosses,0.3251
corner_kicks,0.0974
passes_intercepted,-0.2777
passes_blocked,0.905
dispossessed,1.026
goals,0.3818
assists,1.0112
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.2617
shots_on_target,0.4883
sca,0.4402
gca,1.1277
xg,-0.1454
crosses_into_penalty_area,0.0903
passes_into_final_third,1.8072
passes_into_penalty_area,1.3443
progressive_passes,1.2889
carry_progressive_distance,0.3963
assisted_shots,0.2303
fouled,-0.0981
pens_won,-0.3695
tackles,1.4129
interceptions,-0.6466
blocks,0.0289
tackles_won,1.3395
dribble_tackles,3.9429
dribbles_vs,2.5018
pressures,1.2579
pressure_regains,1.3944
clearances,-0.7637
errors,-0.5457
aerials_won,-0.6713
aerials_lost,0.2168
ball_recoveries,-0.0771
pens_conceded,-0.4415
fouls,0.6503
cards_yellow_red,-0.2618
