position,FW
passes_completed,-1.5781
passes,-1.8301
dribbles_completed,-0.5193
dribbles,-0.5699
passes_completed_short,-1.0625
passes_short,-1.0754
passes_completed_medium,-1.4741
passes_medium,-1.5216
passes_completed_long,-1.232
passes_long,-1.2953
passes_total_distance,-1.6027
passes_free_kicks,-1.021
through_balls,-0.1947
passes_pressure,-1.116
passes_switches,-1.0385
crosses,-0.7751
corner_kicks,-0.4808
passes_intercepted,-1.1861
passes_blocked,-0.6742
dispossessed,1.2743
goals,2.4619
assists,-0.8729
pens_made,11.5959
pens_att,9.73
shots_total,0.7561
shots_on_target,0.4154
sca,-0.19
gca,-0.4677
xg,2.7697
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.1392
passes_into_penalty_area,-0.8442
progressive_passes,-1.1559
carry_progressive_distance,-1.4546
assisted_shots,-0.4379
fouled,1.3695
pens_won,-0.3695
tackles,-1.4973
interceptions,-1.2525
blocks,-1.4163
tackles_won,-1.3711
dribble_tackles,-1.4707
dribbles_vs,-1.4282
pressures,0.2512
pressure_regains,-0.4833
clearances,-0.5217
errors,-0.5457
aerials_won,0.3251
aerials_lost,1.184
ball_recoveries,-1.8056
pens_conceded,-0.4415
fouls,1.0842
cards_yellow_red,-0.2618
