position,LW
minutes,1973.0
passes_completed,0.9214
passes,0.8736
dribbles_completed,0.6682
dribbles,0.4013
passes_completed_short,2.0259
passes_short,2.008
passes_completed_medium,0.1222
passes_medium,0.1029
passes_completed_long,-0.1367
passes_long,-0.1887
passes_total_distance,0.3527
passes_free_kicks,-0.4838
through_balls,1.6308
passes_pressure,0.2656
passes_switches,0.5108
crosses,2.0998
corner_kicks,0.5692
passes_intercepted,0.2809
passes_blocked,1.1312
dispossessed,0.2371
goals,0.3218
assists,1.0575
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7839
shots_on_target,1.2074
sca,1.466
gca,1.425
xg,0.9443
crosses_into_penalty_area,2.5376
passes_into_final_third,0.1349
passes_into_penalty_area,2.8299
progressive_passes,0.5145
carry_progressive_distance,2.4186
assisted_shots,1.5526
fouled,-0.0013
pens_won,2.9514
tackles,-1.1053
interceptions,-0.2068
blocks,-1.1322
tackles_won,-1.0387
dribble_tackles,-0.8339
dribbles_vs,-0.5245
pressures,-0.2316
pressure_regains,-0.6189
clearances,-0.9057
errors,-0.376
aerials_won,-1.0913
aerials_lost,-0.9961
ball_recoveries,-1.0301
pens_conceded,-0.3183
fouls,-0.8628
cards_yellow_red,-0.1907
