position,RM
minutes,595.0
passes_completed,-0.7676
passes,-0.6463
dribbles_completed,-0.0753
dribbles,0.3721
passes_completed_short,-0.4238
passes_short,-0.2222
passes_completed_medium,-0.8762
passes_medium,-0.8639
passes_completed_long,-0.5536
passes_long,-0.2973
passes_total_distance,-0.7123
passes_free_kicks,0.2273
through_balls,-0.6322
passes_pressure,-1.8444
passes_switches,0.5495
crosses,-0.0131
corner_kicks,0.1613
passes_intercepted,-0.4395
passes_blocked,1.0051
dispossessed,0.6393
goals,0.1429
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2176
shots_on_target,-0.2874
sca,0.4069
gca,-0.3374
xg,-0.5651
crosses_into_penalty_area,-0.3157
passes_into_final_third,-0.3286
passes_into_penalty_area,-0.5983
progressive_passes,-0.7012
carry_progressive_distance,-0.6785
assisted_shots,1.2114
fouled,0.174
pens_won,-0.2937
tackles,-1.074
interceptions,-0.3724
blocks,-0.6867
tackles_won,-1.3074
dribble_tackles,-1.0373
dribbles_vs,-0.7277
pressures,-0.627
pressure_regains,-1.0081
clearances,-0.7423
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.8563
ball_recoveries,-0.5333
pens_conceded,-0.3183
fouls,-0.575
cards_yellow_red,-0.1907
