position,GK
passes_completed,-1.3421
passes,-0.9135
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-2.0104
passes_short,-2.1698
passes_completed_medium,-1.431
passes_medium,-1.6963
passes_completed_long,1.7236
passes_long,3.1444
passes_total_distance,0.1464
passes_free_kicks,3.224
through_balls,-0.7252
passes_pressure,-2.2581
passes_switches,-0.2966
crosses,-1.001
corner_kicks,-0.4808
passes_intercepted,-1.6084
passes_blocked,-1.5958
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4312
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.9537
passes_into_penalty_area,-1.1826
progressive_passes,-1.7656
carry_progressive_distance,-1.0452
assisted_shots,-1.2689
fouled,-1.2644
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.1097
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7276
pressures,-2.1217
pressure_regains,-2.2634
clearances,-1.0102
errors,0.444
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.8412
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,0.323
