position,RW
minutes,306.0
passes_completed,-0.7488
passes,-0.194
dribbles_completed,1.6752
dribbles,1.721
passes_completed_short,-0.2011
passes_short,0.0482
passes_completed_medium,-0.9062
passes_medium,-0.6175
passes_completed_long,-1.0057
passes_long,-0.1157
passes_total_distance,-0.8572
passes_free_kicks,-0.675
through_balls,1.4522
passes_pressure,0.7018
passes_switches,0.8106
crosses,2.9881
corner_kicks,0.0017
passes_intercepted,1.5896
passes_blocked,4.5748
dispossessed,2.2466
goals,0.9617
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,2.3917
shots_on_target,1.8549
sca,-0.9629
gca,-1.0103
xg,0.1655
crosses_into_penalty_area,0.1896
passes_into_final_third,-0.1843
passes_into_penalty_area,-0.848
progressive_passes,-1.4931
carry_progressive_distance,1.9534
assisted_shots,-0.9732
fouled,-1.2684
pens_won,-0.2937
tackles,-1.273
interceptions,-1.0226
blocks,-0.0394
tackles_won,-1.3221
dribble_tackles,0.1199
dribbles_vs,0.1023
pressures,-0.5866
pressure_regains,-0.7709
clearances,-0.3071
errors,-0.376
aerials_won,0.047
aerials_lost,-0.7166
ball_recoveries,0.2563
pens_conceded,-0.3183
fouls,-0.1395
cards_yellow_red,-0.1907
