position,AM
passes_completed,-0.3456
passes,-0.379
dribbles_completed,1.077
dribbles,0.8541
passes_completed_short,-0.0306
passes_short,0.0284
passes_completed_medium,-0.5248
passes_medium,-0.5131
passes_completed_long,-0.2684
passes_long,-0.4222
passes_total_distance,-0.4353
passes_free_kicks,-0.6266
through_balls,2.5189
passes_pressure,0.0712
passes_switches,-0.0012
crosses,-0.2735
corner_kicks,-0.4808
passes_intercepted,0.8697
passes_blocked,0.3102
dispossessed,0.817
goals,0.3468
assists,1.8652
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.6581
shots_on_target,0.4066
sca,0.9881
gca,1.552
xg,0.0381
crosses_into_penalty_area,-0.4998
passes_into_final_third,0.4797
passes_into_penalty_area,0.6435
progressive_passes,1.0764
carry_progressive_distance,0.189
assisted_shots,0.8201
fouled,1.4071
pens_won,-0.3695
tackles,1.0945
interceptions,0.7637
blocks,1.1255
tackles_won,1.1828
dribble_tackles,0.6696
dribbles_vs,1.1126
pressures,2.0221
pressure_regains,1.6442
clearances,-0.7721
errors,-0.5457
aerials_won,-0.5929
aerials_lost,-0.0872
ball_recoveries,0.5759
pens_conceded,-0.4415
fouls,1.151
cards_yellow_red,-0.2618
