position,CB
minutes,-0.7664
passes_completed,-0.6357
passes,-0.6786
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.7053
passes_short,-0.7325
passes_completed_medium,-0.5735
passes_medium,-0.6152
passes_completed_long,-0.3994
passes_long,-0.4445
passes_total_distance,-0.5763
passes_free_kicks,-0.2654
through_balls,-0.5
passes_pressure,-0.7042
passes_switches,-0.434
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.7222
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.526
sca,-0.6338
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.4557
passes_into_penalty_area,-0.6203
progressive_passes,-0.5989
carry_progressive_distance,-0.6179
assisted_shots,-0.6196
fouled,-0.7453
pens_won,-0.3681
tackles,-0.6817
interceptions,-0.7317
blocks,-0.7651
tackles_won,-0.6311
dribble_tackles,-0.5873
dribbles_vs,-0.7153
pressures,-0.8375
pressure_regains,-0.8141
clearances,-0.2305
errors,-0.5331
aerials_won,-0.6402
aerials_lost,-0.6987
ball_recoveries,-0.6198
pens_conceded,0.7569
fouls,-0.8108
cards_yellow_red,-0.3235
