position,LW
minutes,568.0
passes_completed,0.2977
passes,0.377
dribbles_completed,4.521
dribbles,4.3135
passes_completed_short,1.3762
passes_short,1.5814
passes_completed_medium,-0.191
passes_medium,-0.2235
passes_completed_long,-0.9074
passes_long,-0.9493
passes_total_distance,-0.2212
passes_free_kicks,-0.8351
through_balls,0.4908
passes_pressure,0.5334
passes_switches,-0.7159
crosses,-0.2211
corner_kicks,0.045
passes_intercepted,0.7423
passes_blocked,2.2981
dispossessed,0.5576
goals,0.1841
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.3417
shots_on_target,0.9131
sca,1.0201
gca,-0.3054
xg,0.5889
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.0726
passes_into_penalty_area,2.4092
progressive_passes,1.1916
carry_progressive_distance,3.6253
assisted_shots,0.8801
fouled,0.4757
pens_won,-0.2937
tackles,-1.219
interceptions,-0.9749
blocks,-0.1094
tackles_won,-0.728
dribble_tackles,-1.4379
dribbles_vs,-1.6001
pressures,-0.6865
pressure_regains,-0.1903
clearances,-0.8247
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.5046
ball_recoveries,0.1013
pens_conceded,-0.3183
fouls,-1.7883
cards_yellow_red,-0.1907
