position,RB
minutes,5310.0
passes_completed,0.2479
passes,0.2965
dribbles_completed,-0.5885
dribbles,-0.5668
passes_completed_short,0.36
passes_short,0.3786
passes_completed_medium,0.2613
passes_medium,0.3447
passes_completed_long,-0.1658
passes_long,-0.1205
passes_total_distance,0.1466
passes_free_kicks,-0.3221
through_balls,-0.392
passes_pressure,-0.0699
passes_switches,-0.5233
crosses,-0.0595
corner_kicks,-0.5567
passes_intercepted,0.1685
passes_blocked,0.114
dispossessed,-0.897
goals,-0.724
assists,-0.6355
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1568
shots_on_target,-0.9874
sca,-0.675
gca,-0.7087
xg,-0.818
crosses_into_penalty_area,0.2883
passes_into_final_third,-0.463
passes_into_penalty_area,-0.2742
progressive_passes,0.0708
carry_progressive_distance,-0.1443
assisted_shots,-0.5193
fouled,0.0293
pens_won,-0.2937
tackles,0.96
interceptions,0.4181
blocks,0.1268
tackles_won,0.6831
dribble_tackles,1.4348
dribbles_vs,0.5185
pressures,-0.559
pressure_regains,-0.0909
clearances,0.6686
errors,-0.0205
aerials_won,-0.4207
aerials_lost,-0.2712
ball_recoveries,0.1847
pens_conceded,1.0766
fouls,0.0689
cards_yellow_red,-0.1907
