position,DM
minutes,0.9696
passes_completed,2.1049
passes,2.0102
dribbles_completed,0.5479
dribbles,0.431
passes_completed_short,2.2158
passes_short,2.1246
passes_completed_medium,1.8631
passes_medium,1.7571
passes_completed_long,1.7237
passes_long,1.6224
passes_total_distance,1.9744
passes_free_kicks,2.4457
through_balls,0.781
passes_pressure,2.3905
passes_switches,3.0687
crosses,0.7955
corner_kicks,5.0774
passes_intercepted,1.9271
passes_blocked,0.6732
dispossessed,0.8591
goals,1.2415
assists,0.8072
pens_made,3.8669
pens_att,3.7566
shots_total,1.8088
shots_on_target,1.3815
sca,2.1021
gca,1.4736
xg,1.2999
crosses_into_penalty_area,-0.1802
passes_into_final_third,2.0479
passes_into_penalty_area,0.1419
progressive_passes,1.782
carry_progressive_distance,1.219
assisted_shots,2.41
fouled,1.6928
pens_won,-0.3681
tackles,0.5608
interceptions,0.693
blocks,0.2773
tackles_won,0.5751
dribble_tackles,0.3752
dribbles_vs,0.8867
pressures,1.0419
pressure_regains,0.988
clearances,-0.21
errors,-0.5331
aerials_won,-0.1776
aerials_lost,-0.366
ball_recoveries,0.9791
pens_conceded,0.7569
fouls,0.2106
cards_yellow_red,4.8159
