position,RB
minutes,1.1699
passes_completed,1.8281
passes,1.7959
dribbles_completed,-0.3937
dribbles,-0.3458
passes_completed_short,2.4252
passes_short,2.2863
passes_completed_medium,1.3308
passes_medium,1.425
passes_completed_long,0.1958
passes_long,0.1019
passes_total_distance,1.2467
passes_free_kicks,1.0061
through_balls,-0.0866
passes_pressure,0.2155
passes_switches,-0.3227
crosses,0.8108
corner_kicks,-0.5565
passes_intercepted,0.6081
passes_blocked,1.3928
dispossessed,-0.5145
goals,-0.2827
assists,-0.1541
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.6581
shots_on_target,-0.6513
sca,-0.0553
gca,-0.3252
xg,-0.2273
crosses_into_penalty_area,0.5105
passes_into_final_third,1.094
passes_into_penalty_area,1.2599
progressive_passes,1.9209
carry_progressive_distance,0.822
assisted_shots,0.1153
fouled,0.2067
pens_won,-0.2935
tackles,0.6426
interceptions,-0.5642
blocks,0.0691
tackles_won,0.7211
dribble_tackles,1.4835
dribbles_vs,0.4408
pressures,-0.3542
pressure_regains,-0.3005
clearances,0.0815
errors,-0.3758
aerials_won,0.593
aerials_lost,-0.1014
ball_recoveries,-0.387
pens_conceded,-0.3182
fouls,-0.05
cards_yellow_red,-0.1906
