position,CM
minutes,509.0
passes_completed,0.3798
passes,0.3665
dribbles_completed,-0.6577
dribbles,-0.788
passes_completed_short,-0.4416
passes_short,-0.523
passes_completed_medium,1.0493
passes_medium,1.1712
passes_completed_long,0.0594
passes_long,-0.1723
passes_total_distance,0.4985
passes_free_kicks,0.0211
through_balls,-0.6322
passes_pressure,1.2511
passes_switches,-0.2584
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,-0.6143
passes_blocked,0.4577
dispossessed,-0.4144
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4021
shots_on_target,-1.029
sca,-1.2483
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.4082
passes_into_penalty_area,-0.2018
progressive_passes,0.5483
carry_progressive_distance,-0.7601
assisted_shots,-0.8878
fouled,0.9629
pens_won,-0.2937
tackles,0.961
interceptions,1.3204
blocks,0.4285
tackles_won,0.6374
dribble_tackles,1.3717
dribbles_vs,0.7301
pressures,-0.2582
pressure_regains,0.0071
clearances,0.7946
errors,-0.376
aerials_won,0.2866
aerials_lost,0.3257
ball_recoveries,1.0353
pens_conceded,-0.3183
fouls,1.1053
cards_yellow_red,-0.1907
