position,AM
passes_completed,-0.3808
passes,-0.2488
dribbles_completed,0.9981
dribbles,1.4863
passes_completed_short,0.429
passes_short,0.6579
passes_completed_medium,-0.7074
passes_medium,-0.5978
passes_completed_long,-0.949
passes_long,-0.7497
passes_total_distance,-0.705
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.1348
passes_switches,-0.9588
crosses,0.2055
corner_kicks,-0.5565
passes_intercepted,1.0013
passes_blocked,-0.0846
dispossessed,3.4156
goals,0.4411
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3818
shots_on_target,0.466
sca,0.4648
gca,-0.1058
xg,0.5694
crosses_into_penalty_area,-0.1316
passes_into_final_third,-0.6294
passes_into_penalty_area,0.9174
progressive_passes,0.1568
carry_progressive_distance,1.1705
assisted_shots,-0.8113
fouled,2.1801
pens_won,-0.2935
tackles,-0.7656
interceptions,-0.362
blocks,-1.3918
tackles_won,-0.414
dribble_tackles,-1.4373
dribbles_vs,-0.0602
pressures,0.2985
pressure_regains,-0.2253
clearances,-1.0151
errors,-0.3758
aerials_won,-0.5231
aerials_lost,-0.905
ball_recoveries,0.2265
pens_conceded,-0.3182
fouls,0.9182
cards_yellow_red,8.3974
