position,AM
passes_completed,-0.324
passes,-0.685
dribbles_completed,0.1557
dribbles,0.1648
passes_completed_short,0.8262
passes_short,0.725
passes_completed_medium,-0.9293
passes_medium,-1.2349
passes_completed_long,-1.0274
passes_long,-1.2616
passes_total_distance,-0.8045
passes_free_kicks,-0.8554
through_balls,0.3666
passes_pressure,0.3076
passes_switches,-1.0924
crosses,-0.9031
corner_kicks,-0.5565
passes_intercepted,-0.2057
passes_blocked,-1.0418
dispossessed,1.1368
goals,1.6989
assists,2.6183
pens_made,3.109
pens_att,2.5296
shots_total,0.8967
shots_on_target,1.0437
sca,0.1504
gca,3.3778
xg,1.7412
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.5896
passes_into_penalty_area,-0.2057
progressive_passes,-0.974
carry_progressive_distance,-0.4416
assisted_shots,0.0214
fouled,0.239
pens_won,-0.2935
tackles,0.6999
interceptions,-1.3423
blocks,-0.7998
tackles_won,1.121
dribble_tackles,1.1745
dribbles_vs,0.513
pressures,0.6765
pressure_regains,1.2681
clearances,-0.9303
errors,-0.3758
aerials_won,-0.5695
aerials_lost,0.4294
ball_recoveries,-0.7494
pens_conceded,-0.3182
fouls,0.0096
cards_yellow_red,-0.1906
