position,DM
minutes,-0.7893
passes_completed,0.5575
passes,0.4885
dribbles_completed,-0.6405
dribbles,-0.5274
passes_completed_short,0.9569
passes_short,0.9302
passes_completed_medium,0.2656
passes_medium,0.3614
passes_completed_long,0.04
passes_long,-0.2395
passes_total_distance,0.3259
passes_free_kicks,-0.6997
through_balls,-0.632
passes_pressure,0.1989
passes_switches,-0.5175
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-0.5779
passes_blocked,0.1266
dispossessed,0.1294
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1828
shots_on_target,-1.0285
sca,-0.129
gca,-1.0099
xg,-0.6947
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.0497
passes_into_penalty_area,-0.8808
progressive_passes,-0.309
carry_progressive_distance,-1.0577
assisted_shots,-0.2196
fouled,0.1784
pens_won,-0.2935
tackles,1.9067
interceptions,0.645
blocks,0.6519
tackles_won,1.504
dribble_tackles,1.4526
dribbles_vs,2.5189
pressures,3.0959
pressure_regains,2.8367
clearances,-0.1937
errors,-0.3758
aerials_won,-0.0383
aerials_lost,-0.7604
ball_recoveries,2.0114
pens_conceded,-0.3182
fouls,2.3744
cards_yellow_red,-0.1906
