position,LB
minutes,687.0
passes_completed,0.1328
passes,0.2678
dribbles_completed,-0.8092
dribbles,-0.7347
passes_completed_short,0.0706
passes_short,0.0218
passes_completed_medium,0.0833
passes_medium,0.2554
passes_completed_long,0.2608
passes_long,0.5625
passes_total_distance,0.1219
passes_free_kicks,0.9875
through_balls,-0.6322
passes_pressure,-1.083
passes_switches,-0.4125
crosses,0.809
corner_kicks,-0.5567
passes_intercepted,-0.0152
passes_blocked,-0.7179
dispossessed,-0.8219
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.644
shots_on_target,-0.7078
sca,-0.0848
gca,-0.4275
xg,-0.797
crosses_into_penalty_area,1.9296
passes_into_final_third,-0.0206
passes_into_penalty_area,0.9458
progressive_passes,0.8805
carry_progressive_distance,-0.6392
assisted_shots,0.2978
fouled,0.4588
pens_won,-0.2937
tackles,-0.1084
interceptions,-0.5418
blocks,2.7977
tackles_won,-0.4618
dribble_tackles,0.2968
dribbles_vs,0.4919
pressures,0.2735
pressure_regains,0.2012
clearances,1.509
errors,-0.376
aerials_won,0.0496
aerials_lost,1.2585
ball_recoveries,0.1917
pens_conceded,3.2755
fouls,0.0769
cards_yellow_red,-0.1907
