position,AM
passes_completed,-0.1965
passes,-0.3572
dribbles_completed,0.3795
dribbles,0.7261
passes_completed_short,0.0555
passes_short,-0.0474
passes_completed_medium,-0.3587
passes_medium,-0.2889
passes_completed_long,-0.2613
passes_long,-0.4884
passes_total_distance,-0.3518
passes_free_kicks,0.0198
through_balls,1.4532
passes_pressure,-0.6481
passes_switches,-0.4488
crosses,1.2912
corner_kicks,1.6779
passes_intercepted,-1.8569
passes_blocked,-1.435
dispossessed,2.5813
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0924
shots_on_target,0.4139
sca,1.1854
gca,2.9169
xg,-0.468
crosses_into_penalty_area,1.231
passes_into_final_third,-0.5439
passes_into_penalty_area,2.8338
progressive_passes,0.9596
carry_progressive_distance,0.7505
assisted_shots,1.1403
fouled,3.9017
pens_won,-0.2935
tackles,-0.9236
interceptions,-1.6369
blocks,-0.5002
tackles_won,-0.2921
dribble_tackles,-0.6581
dribbles_vs,2.1792
pressures,0.5776
pressure_regains,0.7759
clearances,-1.0151
errors,-0.3758
aerials_won,-0.5445
aerials_lost,-0.1045
ball_recoveries,-0.3843
pens_conceded,-0.3182
fouls,-1.091
cards_yellow_red,-0.1906
