position,RB
passes_completed,1.6316
passes,2.0756
dribbles_completed,-0.8407
dribbles,-0.8044
passes_completed_short,1.0453
passes_short,1.0678
passes_completed_medium,1.5599
passes_medium,1.7976
passes_completed_long,1.7327
passes_long,2.4328
passes_total_distance,1.7353
passes_free_kicks,1.3402
through_balls,-0.3095
passes_pressure,1.9873
passes_switches,1.1397
crosses,1.9038
corner_kicks,0.7391
passes_intercepted,1.662
passes_blocked,1.7213
dispossessed,-0.5391
goals,-0.7238
assists,0.3233
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9029
shots_on_target,-0.917
sca,0.5358
gca,0.002
xg,-0.7927
crosses_into_penalty_area,2.6898
passes_into_final_third,1.1626
passes_into_penalty_area,1.9654
progressive_passes,2.5204
carry_progressive_distance,0.1708
assisted_shots,1.3491
fouled,2.4542
pens_won,-0.2935
tackles,-0.2991
interceptions,0.3608
blocks,-0.0617
tackles_won,-0.5627
dribble_tackles,-0.1121
dribbles_vs,-0.8485
pressures,-1.425
pressure_regains,-1.5195
clearances,0.4916
errors,-0.3758
aerials_won,0.0538
aerials_lost,-0.5237
ball_recoveries,0.3741
pens_conceded,-0.3182
fouls,-0.4968
cards_yellow_red,-0.1906
