position,CM
minutes,-0.9553
passes_completed,-0.752
passes,-0.7935
dribbles_completed,-0.6103
dribbles,-0.6198
passes_completed_short,-0.7426
passes_short,-0.7583
passes_completed_medium,-0.6919
passes_medium,-0.7238
passes_completed_long,-0.6462
passes_long,-0.6662
passes_total_distance,-0.7292
passes_free_kicks,-0.6158
through_balls,-0.2865
passes_pressure,-0.7524
passes_switches,-0.6164
crosses,-0.4973
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.797
dispossessed,-0.6552
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5435
shots_on_target,-0.4744
sca,-0.565
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5767
passes_into_penalty_area,-0.5898
progressive_passes,-0.6595
carry_progressive_distance,-0.7379
assisted_shots,-0.5645
fouled,-0.6691
pens_won,-0.3681
tackles,-0.5688
interceptions,-0.5536
blocks,-0.7226
tackles_won,-0.5134
dribble_tackles,-0.6408
dribbles_vs,-0.7153
pressures,-0.736
pressure_regains,-0.656
clearances,-0.5283
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.7195
ball_recoveries,-0.7916
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
