position,GK
minutes,0.3823
passes_completed,-0.2454
passes,-0.0261
dribbles_completed,-0.6606
dribbles,-0.6502
passes_completed_short,-0.7509
passes_short,-0.7803
passes_completed_medium,-0.4715
passes_medium,-0.5375
passes_completed_long,1.612
passes_long,2.1101
passes_total_distance,0.581
passes_free_kicks,2.335
through_balls,0.1405
passes_pressure,-0.4281
passes_switches,0.5511
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6338
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.1672
passes_into_penalty_area,-0.5593
progressive_passes,-0.7807
carry_progressive_distance,-0.1776
assisted_shots,-0.5921
fouled,-0.6691
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.9002
pressure_regains,-0.9168
clearances,-0.6002
errors,1.0334
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.2462
pens_conceded,2.0027
fouls,-0.8377
cards_yellow_red,-0.3235
