position,WB
passes_completed,0.8718
passes,1.3378
dribbles_completed,-0.6022
dribbles,-0.633
passes_completed_short,0.7797
passes_short,0.7673
passes_completed_medium,0.654
passes_medium,0.8058
passes_completed_long,0.6588
passes_long,1.327
passes_total_distance,0.7752
passes_free_kicks,-0.2312
through_balls,-0.4177
passes_pressure,0.9948
passes_switches,0.3958
crosses,1.7415
corner_kicks,-0.0915
passes_intercepted,0.4459
passes_blocked,1.4524
dispossessed,-0.8338
goals,-0.7415
assists,-0.5269
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6202
shots_on_target,-0.9058
sca,-0.2427
gca,-0.0283
xg,-0.7349
crosses_into_penalty_area,0.823
passes_into_final_third,0.7968
passes_into_penalty_area,0.3561
progressive_passes,0.9937
carry_progressive_distance,-0.3125
assisted_shots,-0.303
fouled,-1.3089
pens_won,-0.3695
tackles,0.3585
interceptions,2.3024
blocks,1.7543
tackles_won,0.1717
dribble_tackles,0.3714
dribbles_vs,0.4622
pressures,0.0123
pressure_regains,0.2321
clearances,0.6446
errors,1.6666
aerials_won,0.6693
aerials_lost,0.0784
ball_recoveries,0.9025
pens_conceded,-0.4415
fouls,-0.9886
cards_yellow_red,-0.2618
