position,RW
minutes,4149.0
passes_completed,0.7086
passes,0.7407
dribbles_completed,1.2681
dribbles,1.4362
passes_completed_short,0.7715
passes_short,0.7591
passes_completed_medium,0.4047
passes_medium,0.4378
passes_completed_long,0.7191
passes_long,0.5855
passes_total_distance,0.6726
passes_free_kicks,0.2833
through_balls,4.441
passes_pressure,0.726
passes_switches,1.3703
crosses,1.0647
corner_kicks,1.976
passes_intercepted,0.583
passes_blocked,0.3829
dispossessed,0.9909
goals,1.8869
assists,2.0117
pens_made,0.274
pens_att,0.5913
shots_total,1.8486
shots_on_target,2.3742
sca,2.2445
gca,3.622
xg,1.1818
crosses_into_penalty_area,0.914
passes_into_final_third,0.0488
passes_into_penalty_area,3.1024
progressive_passes,1.1673
carry_progressive_distance,1.6583
assisted_shots,1.5953
fouled,0.1518
pens_won,2.2783
tackles,-0.5057
interceptions,-0.2314
blocks,0.1723
tackles_won,-0.2811
dribble_tackles,-0.5187
dribbles_vs,-0.0342
pressures,-0.1267
pressure_regains,-0.0183
clearances,-0.8457
errors,-0.376
aerials_won,-0.6132
aerials_lost,-0.4037
ball_recoveries,-0.3502
pens_conceded,-0.3183
fouls,-1.1666
cards_yellow_red,-0.1907
