position,RW
passes_completed,-0.1943
passes,-0.0234
dribbles_completed,0.6037
dribbles,0.6324
passes_completed_short,0.0502
passes_short,0.1585
passes_completed_medium,-0.248
passes_medium,-0.2739
passes_completed_long,-0.3972
passes_long,0.1056
passes_total_distance,-0.3061
passes_free_kicks,1.2757
through_balls,-0.632
passes_pressure,-0.048
passes_switches,0.4828
crosses,1.7551
corner_kicks,1.9941
passes_intercepted,0.0599
passes_blocked,0.8638
dispossessed,0.3925
goals,-0.5006
assists,0.1657
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3071
shots_on_target,-0.074
sca,1.1643
gca,0.2028
xg,-0.527
crosses_into_penalty_area,1.0779
passes_into_final_third,-0.3848
passes_into_penalty_area,0.8241
progressive_passes,-0.4353
carry_progressive_distance,-0.1145
assisted_shots,1.681
fouled,0.1242
pens_won,0.6299
tackles,-0.5856
interceptions,-0.2526
blocks,-0.8198
tackles_won,-0.678
dribble_tackles,0.0064
dribbles_vs,0.821
pressures,0.7768
pressure_regains,0.4039
clearances,-0.8744
errors,-0.3758
aerials_won,-0.5488
aerials_lost,-0.2753
ball_recoveries,-0.4174
pens_conceded,-0.3182
fouls,-0.7827
cards_yellow_red,1.4549
