position,LM
passes_completed,-1.2753
passes,-1.3845
dribbles_completed,-1.1537
dribbles,-0.5511
passes_completed_short,-0.684
passes_short,-0.6289
passes_completed_medium,-1.3912
passes_medium,-1.384
passes_completed_long,-1.0417
passes_long,-1.2087
passes_total_distance,-1.4094
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-0.2958
passes_switches,-1.1551
crosses,-0.5244
corner_kicks,-0.4808
passes_intercepted,0.979
passes_blocked,0.3589
dispossessed,-0.3198
goals,-0.7415
assists,2.2113
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.4
shots_on_target,1.1866
sca,-0.101
gca,2.0105
xg,-0.0361
crosses_into_penalty_area,0.3014
passes_into_final_third,-1.2296
passes_into_penalty_area,-0.2508
progressive_passes,-0.9321
carry_progressive_distance,-1.1331
assisted_shots,-0.4097
fouled,-1.185
pens_won,-0.3695
tackles,0.0921
interceptions,-1.5882
blocks,-0.9046
tackles_won,0.2076
dribble_tackles,0.875
dribbles_vs,2.361
pressures,0.2913
pressure_regains,-0.2702
clearances,-0.4461
errors,-0.5457
aerials_won,1.1256
aerials_lost,1.5714
ball_recoveries,-0.2864
pens_conceded,-0.4415
fouls,0.1934
cards_yellow_red,-0.2618
