position,WB
passes_completed,-0.1656
passes,0.1334
dribbles_completed,2.1346
dribbles,1.7975
passes_completed_short,-0.1736
passes_short,-0.2398
passes_completed_medium,-0.2904
passes_medium,-0.0591
passes_completed_long,0.3335
passes_long,0.7391
passes_total_distance,0.0274
passes_free_kicks,-0.0206
through_balls,-0.7252
passes_pressure,-0.2074
passes_switches,3.1459
crosses,3.6163
corner_kicks,0.1786
passes_intercepted,-0.0435
passes_blocked,0.5646
dispossessed,0.7522
goals,0.137
assists,0.7848
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.2126
shots_on_target,-0.0784
sca,0.7869
gca,0.8645
xg,-0.4484
crosses_into_penalty_area,4.7359
passes_into_final_third,-0.0428
passes_into_penalty_area,2.3373
progressive_passes,0.5564
carry_progressive_distance,1.4477
assisted_shots,0.8849
fouled,0.6308
pens_won,0.1643
tackles,0.8378
interceptions,-0.1729
blocks,0.5475
tackles_won,0.7051
dribble_tackles,0.4438
dribbles_vs,0.3792
pressures,0.0529
pressure_regains,0.5225
clearances,-0.1396
errors,0.2394
aerials_won,-0.7565
aerials_lost,-0.4623
ball_recoveries,-0.1278
pens_conceded,0.062
fouls,0.0525
cards_yellow_red,0.666
