position,RW
minutes,989.0
passes_completed,-0.3202
passes,-0.1562
dribbles_completed,0.1619
dribbles,-0.0344
passes_completed_short,-0.1292
passes_short,-0.004
passes_completed_medium,-0.4356
passes_medium,-0.4216
passes_completed_long,-0.2224
passes_long,0.1773
passes_total_distance,-0.3049
passes_free_kicks,-0.9147
through_balls,0.0127
passes_pressure,1.4931
passes_switches,0.7497
crosses,1.7913
corner_kicks,1.2574
passes_intercepted,2.4087
passes_blocked,0.2601
dispossessed,0.8508
goals,0.8407
assists,-0.7714
pens_made,1.9223
pens_att,1.5378
shots_total,-0.567
shots_on_target,-0.3597
sca,1.2735
gca,-1.0103
xg,-0.1065
crosses_into_penalty_area,0.7587
passes_into_final_third,-0.4552
passes_into_penalty_area,1.9655
progressive_passes,0.508
carry_progressive_distance,0.5041
assisted_shots,2.264
fouled,0.425
pens_won,-0.2937
tackles,-0.6766
interceptions,-0.6861
blocks,0.7962
tackles_won,-0.5633
dribble_tackles,-1.1969
dribbles_vs,-1.3307
pressures,0.5513
pressure_regains,-0.2065
clearances,-0.7415
errors,-0.376
aerials_won,-1.0456
aerials_lost,-0.5714
ball_recoveries,-1.1012
pens_conceded,-0.3183
fouls,0.3133
cards_yellow_red,-0.1907
