position,CM
minutes,433.0
passes_completed,0.7393
passes,0.7612
dribbles_completed,-1.2424
dribbles,-1.1263
passes_completed_short,0.4226
passes_short,0.5283
passes_completed_medium,0.5079
passes_medium,0.5374
passes_completed_long,1.5404
passes_long,1.2294
passes_total_distance,0.971
passes_free_kicks,2.4115
through_balls,-0.6322
passes_pressure,0.6265
passes_switches,0.8317
crosses,-0.9645
corner_kicks,-0.5567
passes_intercepted,-1.3706
passes_blocked,-0.6517
dispossessed,-1.415
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6773
shots_on_target,-0.5194
sca,-0.6671
gca,-1.0103
xg,-0.5924
crosses_into_penalty_area,-0.8508
passes_into_final_third,2.1957
passes_into_penalty_area,-1.308
progressive_passes,1.672
carry_progressive_distance,-1.2155
assisted_shots,-0.7986
fouled,0.8624
pens_won,-0.2937
tackles,-0.247
interceptions,-0.7683
blocks,1.2432
tackles_won,-0.0189
dribble_tackles,-0.8874
dribbles_vs,-0.2619
pressures,0.7252
pressure_regains,1.0622
clearances,0.9872
errors,-0.376
aerials_won,1.7918
aerials_lost,-0.8959
ball_recoveries,2.4174
pens_conceded,-0.3183
fouls,0.6483
cards_yellow_red,-0.1907
