position,RW
passes_completed,0.5698
passes,0.7903
dribbles_completed,1.5316
dribbles,1.0058
passes_completed_short,1.1878
passes_short,1.3469
passes_completed_medium,0.0013
passes_medium,0.0
passes_completed_long,0.1801
passes_long,0.2977
passes_total_distance,0.3213
passes_free_kicks,-0.6917
through_balls,3.3312
passes_pressure,1.0988
passes_switches,0.7022
crosses,-0.213
corner_kicks,2.3631
passes_intercepted,0.1092
passes_blocked,1.8086
dispossessed,-0.1487
goals,-0.7238
assists,3.7131
pens_made,-0.2418
pens_att,-0.271
shots_total,2.5034
shots_on_target,1.7129
sca,1.4966
gca,1.4779
xg,1.5199
crosses_into_penalty_area,1.1276
passes_into_final_third,0.0879
passes_into_penalty_area,3.9398
progressive_passes,1.7058
carry_progressive_distance,1.0276
assisted_shots,1.8175
fouled,-1.2873
pens_won,-0.2935
tackles,-0.9755
interceptions,0.1171
blocks,-1.0316
tackles_won,-1.3466
dribble_tackles,-1.4373
dribbles_vs,-0.9855
pressures,0.4574
pressure_regains,-1.6084
clearances,-0.51
errors,-0.3758
aerials_won,-0.5739
aerials_lost,-0.4558
ball_recoveries,-0.3084
pens_conceded,-0.3182
fouls,-0.6855
cards_yellow_red,-0.1906
