position,CM
minutes,-0.5016
passes_completed,-0.0551
passes,-0.0014
dribbles_completed,-0.3703
dribbles,-0.5015
passes_completed_short,0.1488
passes_short,0.1426
passes_completed_medium,-0.0839
passes_medium,-0.0005
passes_completed_long,-0.3125
passes_long,-0.2266
passes_total_distance,-0.206
passes_free_kicks,-0.0886
through_balls,0.1686
passes_pressure,0.4331
passes_switches,-0.5472
crosses,-0.5765
corner_kicks,-0.342
passes_intercepted,0.5261
passes_blocked,0.279
dispossessed,0.5032
goals,-0.0763
assists,0.1347
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7388
shots_on_target,-0.1978
sca,-0.3036
gca,0.4977
xg,0.002
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.5205
passes_into_penalty_area,0.4592
progressive_passes,0.9833
carry_progressive_distance,-0.5673
assisted_shots,-0.5839
fouled,0.6248
pens_won,-0.2935
tackles,1.3743
interceptions,-0.2196
blocks,0.491
tackles_won,1.7201
dribble_tackles,0.0584
dribbles_vs,1.3485
pressures,2.0422
pressure_regains,1.6294
clearances,-0.1308
errors,-0.3758
aerials_won,-0.3409
aerials_lost,0.1985
ball_recoveries,0.623
pens_conceded,-0.3182
fouls,0.5172
cards_yellow_red,-0.1906
