position,LW
minutes,510.0
passes_completed,-0.4713
passes,-0.6198
dribbles_completed,0.1192
dribbles,0.8843
passes_completed_short,0.7771
passes_short,0.6433
passes_completed_medium,-0.9734
passes_medium,-0.9935
passes_completed_long,-1.3456
passes_long,-1.3869
passes_total_distance,-0.9723
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.6012
passes_switches,-1.0167
crosses,1.0474
corner_kicks,-0.5567
passes_intercepted,-0.2031
passes_blocked,0.1955
dispossessed,0.9817
goals,1.2989
assists,-0.7714
pens_made,3.955
pens_att,3.2367
shots_total,-0.0312
shots_on_target,0.2688
sca,0.3251
gca,-0.2252
xg,1.0108
crosses_into_penalty_area,1.0219
passes_into_final_third,-1.0858
passes_into_penalty_area,0.624
progressive_passes,-1.1537
carry_progressive_distance,0.5448
assisted_shots,0.1251
fouled,0.4807
pens_won,-0.2937
tackles,-0.507
interceptions,0.2075
blocks,0.1456
tackles_won,-0.2933
dribble_tackles,-0.0359
dribbles_vs,-0.3127
pressures,-0.2935
pressure_regains,-1.0412
clearances,-0.2716
errors,-0.376
aerials_won,0.1062
aerials_lost,0.6891
ball_recoveries,-0.772
pens_conceded,4.5228
fouls,1.0991
cards_yellow_red,-0.1907
