position,CM
minutes,1129.0
passes_completed,-1.2368
passes,-1.2775
dribbles_completed,-1.0667
dribbles,-1.1051
passes_completed_short,-0.9195
passes_short,-0.798
passes_completed_medium,-1.205
passes_medium,-1.2297
passes_completed_long,-0.9898
passes_long,-1.0451
passes_total_distance,-1.2616
passes_free_kicks,-0.8339
through_balls,-0.6322
passes_pressure,-1.5762
passes_switches,-1.3094
crosses,-0.8072
corner_kicks,-0.4053
passes_intercepted,-0.3628
passes_blocked,-0.9344
dispossessed,-0.4226
goals,1.1036
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.0954
shots_on_target,0.7297
sca,-1.0966
gca,-0.301
xg,0.7699
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.9914
passes_into_penalty_area,-1.0586
progressive_passes,-1.19
carry_progressive_distance,-1.6521
assisted_shots,-1.0522
fouled,-0.5885
pens_won,-0.2937
tackles,-0.1764
interceptions,1.0296
blocks,-0.7221
tackles_won,-0.3029
dribble_tackles,-1.0157
dribbles_vs,0.2769
pressures,-0.1119
pressure_regains,-0.4875
clearances,-0.1994
errors,1.2961
aerials_won,0.0664
aerials_lost,-0.4995
ball_recoveries,1.2815
pens_conceded,-0.3183
fouls,1.5703
cards_yellow_red,-0.1907
