position,DM
minutes,334.0
passes_completed,-0.3682
passes,-0.3504
dribbles_completed,0.5396
dribbles,0.7405
passes_completed_short,-0.58
passes_short,-0.3678
passes_completed_medium,-0.0704
passes_medium,-0.0465
passes_completed_long,-0.7584
passes_long,-0.945
passes_total_distance,-0.3993
passes_free_kicks,-0.7041
through_balls,1.2775
passes_pressure,1.1706
passes_switches,-0.5289
crosses,-0.9137
corner_kicks,-0.5567
passes_intercepted,0.0372
passes_blocked,0.1014
dispossessed,-0.5001
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.4821
shots_on_target,-1.029
sca,-0.3673
gca,-1.0103
xg,-0.5039
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.6356
passes_into_penalty_area,-0.8866
progressive_passes,-0.1586
carry_progressive_distance,-0.5754
assisted_shots,-0.2346
fouled,-0.5734
pens_won,-0.2937
tackles,5.0482
interceptions,1.1798
blocks,5.2742
tackles_won,3.3472
dribble_tackles,4.2709
dribbles_vs,4.0472
pressures,2.421
pressure_regains,4.0039
clearances,0.2826
errors,-0.376
aerials_won,2.1176
aerials_lost,1.752
ball_recoveries,3.0291
pens_conceded,-0.3183
fouls,0.5737
cards_yellow_red,-0.1907
