position,GK
passes_completed,-0.995
passes,-0.9086
dribbles_completed,-1.1356
dribbles,-1.1251
passes_completed_short,-1.7565
passes_short,-1.9354
passes_completed_medium,-0.7971
passes_medium,-1.0911
passes_completed_long,1.2021
passes_long,1.913
passes_total_distance,-0.0027
passes_free_kicks,1.5131
through_balls,-0.7252
passes_pressure,-1.9401
passes_switches,-0.8679
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.4835
passes_blocked,-1.4458
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.3816
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.4447
passes_into_penalty_area,-1.219
progressive_passes,-1.7597
carry_progressive_distance,-1.5198
assisted_shots,-1.2854
fouled,-1.4386
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7646
pressures,-2.124
pressure_regains,-2.2692
clearances,-1.0242
errors,-0.1833
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-1.2866
pens_conceded,0.0233
fouls,-1.8441
cards_yellow_red,-0.2618
