position,LW
minutes,578.0
passes_completed,0.1799
passes,0.2207
dribbles_completed,2.0185
dribbles,1.1585
passes_completed_short,0.8778
passes_short,0.8086
passes_completed_medium,-0.1993
passes_medium,-0.1511
passes_completed_long,-0.4123
passes_long,-0.0145
passes_total_distance,-0.1628
passes_free_kicks,1.1827
through_balls,-0.6322
passes_pressure,3.3987
passes_switches,-0.0605
crosses,0.7905
corner_kicks,1.6604
passes_intercepted,1.4273
passes_blocked,-0.2742
dispossessed,0.3473
goals,0.1684
assists,1.7258
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.1847
shots_on_target,-0.2656
sca,0.8471
gca,1.0679
xg,-0.4436
crosses_into_penalty_area,-0.3
passes_into_final_third,-0.0995
passes_into_penalty_area,-0.5774
progressive_passes,-0.5615
carry_progressive_distance,-0.122
assisted_shots,0.8408
fouled,1.7013
pens_won,-0.2937
tackles,-1.232
interceptions,-0.3352
blocks,-0.6378
tackles_won,-1.2918
dribble_tackles,-1.4379
dribbles_vs,-1.2403
pressures,0.8549
pressure_regains,0.5806
clearances,-0.7342
errors,-0.376
aerials_won,-0.9805
aerials_lost,-0.8425
ball_recoveries,-0.9724
pens_conceded,-0.3183
fouls,-1.0362
cards_yellow_red,-0.1907
